site,XGB_prob,RF_prob,SVM_prob
482,6.99E-05,0,0.000865972
114,5.46E-05,0,0.004079701
532,2.40E-05,0,0.036229112
80,4.94E-05,0,0.007972163
407,0.000287142,0,0.003628644
239,0.000112075,0,0.00740152
1169,0.010927824,0.01,0.077976432
941,3.65E-05,0,0.004917374
592,0.003142412,0,0.013100103
230,0.001242013,0,0.008846196
149,0.007779019,0.05,0.030423336
84,4.74E-06,0,0.089379912
140,9.02E-05,0,0.010346399
98,0.000213902,0,0.001985876
1028,0.029933417,0.07,0.008644727
296,0.000108566,0,0.004596099
76,0.000920433,0,0.027312886
562,0.000570826,0.01,0.013896323
503,0.000201518,0.02,0.05649282
439,0.014562659,0.09,0.182425255
24,9.17E-05,0,0.00487239
408,0.000200783,0,0.043213658
215,0.167548865,0.2,0.089334791
239,0.000961513,0,0.012199866
1169,1.57E-05,0.01,0.000659065
338,2.31E-05,0,0.014406493
175,0.000182697,0.02,0.002671548
189,0.009512804,0.06,0.059968293
1119,0.064525433,0.09,0.156868848
379,0.000216954,0,0.019270641
218,0.040548667,0.1,0.089336289
1148,0.000208669,0.01,0.006870698
361,0.025913171,0,0.065366236
331,0.000821385,0,0.027761425
938,0.001074845,0.01,0.006333758
353,0.00048386,0.01,0.030862799
518,0.000251456,0,0.046556715
288,4.06E-05,0,0.030046533
288,0.062259279,0.14,0.397896655
532,5.20E-05,0,0.003037532
255,2.79E-05,0,0.006812829
381,0.000166311,0,0.004855887
62,9.48E-05,0,0.007118059
64,0.006740921,0.01,0.02498239
707,0.008560856,0,0.025914495
236,0.000136694,0,0.0143126
1166,0.001718875,0.05,0.054312276
319,0.001395407,0.01,0.019939367
115,1.80E-05,0,0.009327042
46,6.35E-06,0,0.023121235
260,0.055895139,0.23,0.126644721
253,6.40E-05,0,0.002083547
32,3.18E-05,0,0.001151539
962,8.50E-05,0,0.024696744
237,9.96E-06,0,0.000381368
1167,9.48E-06,0,0.00184689
19,8.63E-06,0,0.002870875
239,0.000160395,0.04,0.06191634
1169,0.000822473,0,0.011257327
87,3.60E-05,0,0.001280725
1017,0.000573087,0.03,0.006562752
240,0.000102271,0,0.007479913
82,1.13E-05,0,0.060897722
15,0.000101046,0,0.017684239
207,0.002140824,0.01,0.014675959
319,0.033870801,0.1,0.190114807
731,0.000476848,0.01,0.048775052
295,0.002913282,0.02,0.03457392
153,1.31E-05,0,0.006108018
46,1.25E-05,0,0.005508497
862,7.17E-05,0,0.004495543
760,6.84E-05,0,0.009433241
867,0.000103377,0,0.008848274
510,5.01E-05,0,0.003108257
219,0.108375221,0.16,0.285341604
91,0.000714804,0.02,0.028943903
214,2.10E-06,0,0.000710924
1144,3.41E-05,0,0.012982855
809,0.044514481,0.06,0.160597815
237,3.03E-05,0,0.000100264
1167,0.000179186,0.01,0.009836203
239,3.02E-05,0.01,0.001531632
1169,6.98E-05,0,0.017762606
239,0.000286008,0,0.023872107
1169,0.006395726,0,0.017388942
457,0.002043541,0,0.022983731
178,1.98E-05,0,0.025075654
62,0.007197842,0.01,0.079894273
239,4.52E-06,0,0.00047064
1169,1.07E-05,0,0.003764477
235,6.21E-05,0,0.00231844
1165,0.000126985,0,0.003401894
238,0.078635417,0.1,0.133722691
1168,0.044259332,0.15,0.18938907
237,0.001801296,0.01,0.004248962
1167,8.76E-05,0,0.02825001
24,2.59E-05,0,0.001745597
36,2.03E-05,0,0.028364661
474,0.000671418,0.03,0.069468649
239,4.52E-05,0,0.005172792
1169,2.67E-05,0,0.004248458
239,0.000149594,0.01,0.017437422
1169,0.000365071,0,0.023111912
358,0.000401389,0,0.019231492
227,0.000197851,0.01,0.00188549
1157,0.00022528,0.01,0.051446584
872,0.013840824,0.04,0.062092816
707,0.000123554,0,0.008313201
549,0.006905732,0.06,0.051412526
47,0.000316303,0,0.007278619
279,3.38E-05,0,0.03697903
276,1.54E-05,0,0.032605475
680,0.017450782,0,0.025539221
281,0.011807466,0.06,0.11942119
552,0.00023252,0,0.007111264
676,0.007350877,0.03,0.079209459
45,0.009062353,0.03,0.024542058
206,3.29E-05,0,0.003771074
788,0.000790523,0,0.02778249
102,0.000184893,0,0.00944662
1032,9.43E-05,0.04,0.022299421
583,6.22E-05,0,0.058850964
153,0.000425817,0,0.003004616
54,0.181445867,0.22,0.815625772
40,0.000246414,0,0.061963782
239,9.62E-05,0,0.018910679
1169,1.89E-05,0,0.001615901
620,4.76E-05,0,0.008397827
108,0.003981366,0,0.034557086
239,0.009458994,0.1,0.089378877
1169,0.000543573,0,0.004897242
19,0.000509332,0.08,0.012728277
323,0.047657389,0.12,0.089322801
83,0.000124984,0.02,0.111522252
1013,0.008077603,0.01,0.05486822
140,0.065805085,0.17,0.104878189
523,7.57E-05,0,0.029149161
534,0.00025194,0,0.007675376
935,0.240114734,0.19,0.118129655
474,0.000249621,0,0.004889988
72,0.009539326,0.12,0.336487887
1002,0.000370667,0.01,0.016563846
149,0.00490172,0.03,0.018079484
845,0.017574925,0.01,0.010866368
236,1.44E-05,0,0.000212197
1166,2.25E-05,0,0.016824335
22,0.712203562,0.23,0.616424589
826,0.098734371,0.15,0.100182301
236,8.39E-06,0,0.000482898
1166,0.000225031,0,0.020159585
64,0.018138163,0.08,0.19413582
110,0.068510741,0.18,0.117893918
727,0.05897487,0.22,0.790445836
715,0.00041317,0,0.027410011
59,8.52E-05,0,0.016569642
166,0.013181728,0.01,0.031691931
236,0.001078006,0,0.005673748
1166,3.23E-05,0,0.00885929
109,5.88E-05,0.05,0.013243425
24,0.000141539,0.02,0.089398032
70,5.28E-05,0,0.000276869
1000,8.66E-05,0,0.003871441
296,7.07E-05,0,0.00410483
456,0.000208414,0,0.034435169
187,7.66E-05,0,0.003057854
1117,0.001090991,0,0.070994023
463,6.73E-05,0,0.001344119
78,0.003106258,0.04,0.012825638
463,1.02E-05,0,0.026906759
148,9.15E-05,0,0.005102274
284,0.000194068,0,0.019597557
265,0.001360522,0.09,0.010498957
127,0.768467486,0.26,0.089318364
146,0.00010549,0,0.001176427
1076,0.017521571,0.03,0.061108676
168,0.000319246,0.03,0.008557438
396,0.001122908,0,0.021035383
239,1.00E-05,0,0.003541795
1169,0.007912223,0.01,0.044499629
122,0.000275952,0.03,0.023274996
1052,3.18E-05,0,0.000502986
23,0.067335039,0.09,0.727128587
624,5.82E-05,0,0.002676518
76,0.000167895,0,0.018072422
15,9.37E-06,0,0.008506925
605,1.82E-05,0,0.011278091
115,1.20E-05,0,0.00026091
1045,0.000120981,0,0.011663258
253,0.060521081,0.07,0.088813748
150,0.003394403,0.05,0.039567026
873,0.000784767,0,0.015595213
28,1.12E-05,0.01,0.00883199
388,0.000507549,0,0.01330484
349,3.89E-05,0,0.032177726
237,6.38E-05,0,0.001931283
1167,0.006515295,0,0.016713438
385,0.146317571,0.26,0.315996438
180,0.805443883,0.41,0.14103824
931,8.40E-05,0,0.006083612
733,7.42E-06,0.01,0.01540891
239,0.000200378,0.01,0.006447381
1169,0.078207977,0.1,0.058843755
514,0.000222787,0.02,0.088297863
788,2.42E-05,0,0.030269418
403,0.000440565,0.02,0.021681593
642,0.000197422,0,0.006864163
402,0.006771146,0.01,0.059777376
239,0.010004319,0.03,0.016557567
1169,0.000285611,0.01,0.070222742
239,0.020913864,0.05,0.030521381
1169,0.063027345,0.13,0.073243704
693,0.010076498,0.08,0.060404588
685,5.14E-06,0,0.027011441
115,0.000187542,0,0.003626436
1045,0.000497296,0,0.019245023
371,1.40E-05,0,0.002417733
844,0.000444113,0,0.00434334
150,1.64E-05,0,0.000411768
1080,8.31E-05,0.01,0.02248297
814,4.66E-05,0,0.004884879
115,6.86E-05,0,0.005677059
239,0.001231705,0.02,0.096322863
1169,0.007128411,0.01,0.056944778
133,0.081832416,0.25,0.210648595
105,0.00117246,0.06,0.014309474
109,0.000113527,0,0.004454277
869,0.003248932,0.03,0.049737365
799,0.0632613,0.04,0.172701165
163,0.005737358,0.05,0.038615636
58,9.87E-05,0,0.009967831
239,0.00166415,0,0.045996135
1169,0.000267295,0,0.011617331
239,5.61E-05,0,0.008283005
1169,1.98E-05,0,0.025372244
216,0.000349179,0.01,0.08221736
24,0.000128917,0,0.03921393
900,0.061906908,0.07,0.046774481
48,0.084015802,0.12,0.232596136
563,0.0001924,0,0.005024805
239,5.92E-05,0,0.005844665
1169,0.004148958,0.03,0.017928635
510,0.010823139,0.05,0.235626504
27,0.046582386,0.07,0.060065955
757,0.000165477,0.02,0.03039623
153,0.000162482,0,0.010389201
288,0.000120205,0.01,0.018088894
239,2.65E-05,0,0.002162495
931,0.048007593,0.11,0.169455809
453,0.000912852,0.01,0.015552107
235,0.037270527,0.07,0.184561833
1165,0.022044968,0.1,0.089314439
135,0.004663009,0,0.002205992
280,0.003544547,0.06,0.08770135
219,0.00778448,0,0.007383291
1149,2.10E-06,0,0.015340998
510,8.17E-06,0,0.002401609
254,8.19E-05,0,0.013230458
237,0.003426906,0.01,0.00612982
1167,3.93E-06,0,0.008381886
17,2.66E-05,0,0.00090374
947,0.000102452,0,0.015659482
56,3.55E-05,0.09,0.024573733
68,6.64E-05,0,0.002185856
998,0.00011003,0,0.011949571
99,0.000153728,0.01,0.003786547
280,0.107172057,0.15,0.089439854
135,5.88E-05,0,0.006016824
1065,0.001041514,0.05,0.023173412
239,2.39E-05,0,0.000517652
1169,7.48E-06,0,0.012083836
187,3.21E-05,0,0.001735745
1117,0.000188451,0,0.000919471
416,0.000119563,0,0.034651414
239,0.000165494,0,0.002333512
1169,0.000236459,0,0.007424313
238,0.000125617,0,0.00337
1168,4.42E-05,0,0.003764507
642,0.035201069,0.1,0.036594086
263,0.041663297,0.08,0.046350732
463,0.058152299,0.18,0.157676467
125,2.39E-05,0.01,0.004573473
176,0.011021031,0.01,0.024978925
238,0.000102261,0.01,0.006725335
1168,0.059478488,0.18,0.162651517
37,0.000253437,0,0.002393814
32,0.001365278,0,0.035832539
166,3.86E-05,0,0.009039752
406,0.000204481,0,0.00999101
239,0.011821713,0.06,0.012861113
1169,0.021987466,0.1,0.126538148
183,8.50E-05,0,0.0188508
106,0.000130271,0.01,0.031137547
49,0.049354903,0.09,0.048773419
231,0.000541934,0.02,0.008592584
406,0.000712168,0,0.004297033
415,0.002818553,0.22,0.149263064
235,2.36E-05,0,0.000963463
1165,0.000160987,0,0.003167524
388,0.071874514,0.09,0.035745504
237,9.07E-06,0,0.000298521
1167,1.40E-05,0,0.002215457
297,0.010491082,0.06,0.026754742
15,0.00245672,0,0.042511979
508,0.000121769,0,0.002112547
99,0.00056796,0,0.012603909
296,4.00E-05,0,0.005156299
418,0.077127591,0.22,0.698708266
117,2.62E-05,0,0.003310141
253,0.000199357,0.06,0.027817012
67,0.017354721,0.04,0.020031836
153,0.000106162,0,0.001690964
107,0.000320336,0,0.024408828
705,5.05E-06,0.01,0.01063764
89,0.000123978,0,0.004401732
770,0.000673239,0,0.00389115
228,0.020776177,0.11,0.039556355
716,2.67E-05,0,0.002197369
708,2.26E-06,0,0.046678305
358,0.189954862,0.21,0.089375279
257,0.040681239,0.13,0.140332348
241,0.000325142,0.01,0.008418039
86,0.032408614,0,0.021000747
53,0.00027409,0.01,0.018088249
845,0.000134726,0,0.001732581
359,5.54E-05,0.07,0.002178857
345,8.41E-06,0,0.019316378
532,0.000402856,0,0.037644105
256,7.88E-05,0,0.002621151
688,0.017466184,0.05,0.192509717
161,3.13E-06,0,0.003748735
1091,0.00026116,0,0.006197439
723,0.00049979,0.01,0.015824534
84,0.007633377,0.01,0.144274259
81,0.001447418,0.01,0.02131234
282,3.36E-05,0,0.019925312
237,2.66E-05,0,0.000336407
1167,0.002810391,0.01,0.011443744
406,0.00258933,0.07,0.064555274
882,0.000290894,0,0.010000894
239,8.02E-05,0,0.001783139
1169,0.000210158,0,0.030015719
527,5.61E-05,0,0.006058787
625,9.62E-05,0,0.002222621
486,3.05E-05,0,0.004000428
632,0.007749458,0,0.013100291
109,0.006258279,0.05,0.089395944
238,4.05E-05,0,0.00486392
1168,8.33E-05,0,0.00665531
253,0.000746353,0,0.013380299
56,0.000203987,0.02,0.019007013
554,0.043363426,0.2,0.0894015
288,0.001356933,0.02,0.034086474
463,0.008562191,0.02,0.060175815
288,0.0001885,0.02,0.016844232
135,6.47E-05,0,0.001045361
438,0.001793346,0,0.052287922
239,3.82E-05,0.01,0.042501992
1169,2.36E-05,0,0.004119403
595,0.013556588,0.09,0.150775515
242,0.006254232,0.12,0.034358076
317,9.25E-05,0,0.019755485
621,0.223444104,0.24,0.990342322
707,0.000520751,0.03,0.026491029
620,0.000333374,0,0.014411875
310,5.66E-06,0,0.002179781
675,6.53E-05,0,0.036412233
769,0.000531368,0,0.006459492
133,5.99E-05,0.01,0.001818069
84,0.000113943,0.01,0.044312824
27,4.73E-05,0,0.003594842
957,6.86E-06,0,0.001820742
239,0.000360906,0.01,0.001980989
1169,0.000208376,0,0.021935195
418,2.40E-05,0,0.005134056
488,0.000261274,0,0.008074917
19,0.037376847,0.02,0.038525821
694,0.000114011,0,0.006884146
21,1.25E-05,0,0.007772804
372,0.135584086,0.17,0.228023869
88,0.002011285,0,0.020213845
237,0.000296498,0.01,0.00143176
1167,0.001018331,0.01,0.010585489
718,0.006767564,0.05,0.034765288
108,0.002591454,0.01,0.007469308
284,0.002763351,0.03,0.049604923
139,2.05E-05,0,0.015499956
33,0.000576579,0.03,0.01095876
963,0.016660351,0,0.039240886
186,0.000991459,0.01,0.034918681
1116,0.000132669,0.04,0.005374526
239,0.00024619,0,0.008076142
1169,5.58E-05,0.01,0.033250122
508,0.010045495,0.01,0.031758651
239,0.000506915,0,0.00596403
255,0.013124649,0,0.089389123
319,0.001267912,0.01,0.025473181
163,0.000591952,0.04,0.007651541
55,0.00107505,0.03,0.005623668
108,0.004953844,0,0.008175333
239,0.000954966,0.02,0.010680687
1169,0.04363494,0.08,0.050871441
82,0.000777764,0.05,0.001542543
130,0.004938578,0.01,0.03351892
299,0.000121088,0,0.010516977
23,0.036011949,0.1,0.081255366
165,0.000241974,0,0.035314574
178,5.39E-05,0,0.005404434
239,0.001098807,0,0.000911108
1169,5.22E-05,0,0.021143865
502,0.000621462,0,0.006320464
351,9.15E-06,0.02,0.002022698
352,0.004082019,0.03,0.089398711
718,1.63E-05,0,0.004781656
253,0.003096383,0.01,0.031955208
314,5.32E-05,0,0.014642147
418,0.007766409,0,0.015483706
53,0.002824644,0.1,0.053583054
96,0.01525196,0.18,0.2723761
432,1.08E-05,0,0.004303128
239,0.047003146,0.16,0.082416472
1169,0.084433556,0.06,0.527080567
218,0.07525634,0.11,0.339215588
1148,0.005542164,0.06,0.016273304
166,9.85E-06,0,0.064183606
239,0.000353621,0.01,0.006825682
1169,6.68E-05,0,0.007251653
101,0.195088238,0.18,0.149942006
642,0.000933157,0.02,0.021020423
621,0.133431822,0.12,0.243657093
363,0.000761745,0,0.013831172
517,1.74E-05,0,0.00362978
437,0.000902453,0,0.032888484
44,2.14E-05,0,0.001953914
239,4.94E-05,0,0.024570314
1169,0.000191414,0.02,0.002840762
257,3.91E-05,0,0.001646614
237,0.000121075,0.02,0.002285986
1167,1.09E-05,0,0.028660743
226,0.000103468,0.01,0.002960455
1156,0.002716296,0.02,0.043021581
927,0.000137246,0.01,0.00414599
517,0.036798246,0.07,0.239949333
187,0.001931108,0.03,0.021904022
23,0.000161844,0,0.006203391
191,6.51E-05,0,0.00117385
46,6.60E-05,0,0.008412256
760,0.000288268,0,0.010975069
893,0.087125264,0.13,0.081892369
239,0.019480679,0.04,0.527691841
1169,0.000436427,0,0.013419358
80,9.68E-06,0,0.000974617
1010,0.002601478,0,0.048551385
577,0.000590007,0,0.005703509
418,0.000203011,0,0.00219957
604,0.081577294,0.25,0.878967648
240,0.000509219,0.01,0.011617543
621,8.90E-06,0,0.007387967
54,0.003959572,0.1,0.430530312
32,0.002008655,0.01,0.053340273
962,0.001928692,0,0.060838268
140,0.219331279,0.11,0.090207168
332,0.00011082,0.01,0.019524372
227,0.073313251,0.27,0.374594816
1157,0.049111567,0.16,0.633572417
534,0.121428892,0.2,0.376540277
104,0.000436074,0.01,0.03066934
98,0.085770451,0.15,0.194317801
1028,0.116053462,0.59,0.562003836
237,2.42E-05,0,0.000252391
1167,1.89E-05,0,0.004774527
833,0.000264348,0,0.002210608
235,0.000163392,0.02,0.008400633
1165,0.005545984,0,0.042407217
408,2.63E-05,0,0.0185365
239,1.88E-05,0,0.002692737
1169,0.004008555,0.03,0.067240213
42,0.000645596,0.01,0.001148282
158,1.04E-05,0.07,0.089365818
865,0.003001782,0,0.037453633
621,0.001000185,0,0.01579432
84,0.000137047,0,0.005722817
81,0.000239795,0,0.009687994
239,1.20E-06,0,0.012181635
1169,0.028020432,0.01,0.067889142
46,0.00439854,0.01,0.044803903
324,0.001494209,0.01,0.033242573
864,0.000147292,0,0.01575852
206,0.019905096,0.02,0.125926194
157,0.000387517,0,0.052621589
239,2.68E-05,0,0.001888025
1169,8.25E-05,0,0.006822677
752,0.007145147,0.01,0.04082989
321,0.010419194,0.06,0.055362858
797,0.00049566,0,0.057086968
17,2.82E-05,0,0.006085295
406,0.000346293,0,0.005018687
874,0.000109777,0,0.045045539
488,0.012674361,0.01,0.071455572
525,0.014416442,0.05,0.058970577
12,0.007254319,0,0.017127207
942,0.004846552,0.04,0.029347058
86,0.000108046,0,0.001874354
130,0.000127696,0,0.034433374
874,3.35E-05,0,0.001841192
329,0.00120218,0,0.053585068
248,1.14E-05,0,0.012570572
411,0.093963727,0.09,0.533326878
92,0.000331344,0.06,0.045538418
1022,0.015174875,0.13,0.055338017
34,4.23E-05,0,0.003409199
239,0.000851695,0.08,0.060800001
1169,0.009757234,0.01,0.029735946
529,0.000350325,0.03,0.089388972
510,7.47E-06,0,0.005559772
836,0.001376202,0.06,0.016311929
63,0.002625033,0.02,0.015178998
408,0.000382996,0.01,0.007814834
744,0.00034616,0.05,0.0024709
86,0.000786347,0,0.01684905
488,3.35E-05,0,0.010343269
283,0.000882021,0.01,0.035418417
239,0.000124222,0,0.008489013
1169,0.000182619,0,0.007981141
108,3.42E-05,0,0.028538295
642,3.29E-05,0,0.095891521
239,1.10E-06,0.02,0.000922977
1169,4.81E-05,0,0.018689674
45,0.000410012,0,0.003641939
54,1.42E-05,0.01,0.003736602
651,0.000561064,0,0.014298586
845,0.00050107,0,0.013781451
239,8.86E-06,0,0.001481113
1169,0.00052415,0.01,0.003997934
835,3.63E-06,0,0.021915488
346,0.000242282,0,0.017772567
772,6.65E-05,0.02,0.014557232
239,0.001781319,0.05,0.017487626
1169,7.75E-05,0.01,0.021751345
766,6.35E-05,0,0.002987692
239,4.12E-05,0,0.013357267
366,0.000204587,0.07,0.011610398
45,0.001839395,0,0.053940376
288,9.70E-05,0,0.003668472
239,4.65E-05,0,0.000999608
1169,0.000250259,0,0.012616354
487,3.74E-05,0,0.002300273
607,3.63E-05,0,0.004667822
76,9.95E-05,0,0.014858615
372,0.000955954,0.02,0.012983449
83,0.159947678,0.15,0.300538648
1013,0.208634093,0.08,0.56123399
937,5.21E-05,0.01,0.038754092
608,0.000162989,0,0.00491639
238,5.14E-07,0,0.000778828
1168,0.000301428,0,0.000836233
392,5.69E-05,0.02,0.004743487
109,2.54E-05,0.01,0.005479467
109,2.34E-05,0.01,0.0282175
340,0.001802056,0,0.00696753
233,0.000248587,0,0.013148247
1163,0.000251185,0,0.008184659
39,0.000167166,0.01,0.008333403
371,0.001180607,0,0.023991753
141,0.000538806,0,0.01924634
239,0.000418343,0.06,0.003497507
1169,1.87E-05,0,0.015896007
160,0.000184546,0,0.017532973
80,0.004967934,0.02,0.060924622
229,0.007365149,0.01,0.040457248
1159,0.000768125,0,0.008191755
92,0.000748286,0,0.039057357
53,0.000225245,0.01,0.028591235
191,0.000157273,0,0.00822834
108,0.005576206,0.01,0.016049808
171,0.038118359,0.08,0.344758913
1101,4.58E-05,0,0.008125068
63,1.08E-05,0,0.003635434
66,0.000130393,0.01,0.018461102
280,0.001032242,0,0.011955701
604,0.002845265,0.03,0.012756682
119,0.066335909,0.03,0.091531309
1049,0.038495168,0.14,0.140417593
83,7.42E-06,0,0.01278296
645,0.020155327,0.01,0.051105295
406,0.010915911,0.07,0.073005877
872,3.68E-05,0.01,0.008289779
786,0.000353944,0.02,0.044769916
297,0.008721437,0.04,0.061096398
86,0.000382663,0,0.021901623
382,0.000336271,0,0.004586101
67,1.57E-05,0.03,0.005015944
177,0.000133141,0.01,0.010645476
210,0.002383452,0.04,0.023406852
1140,7.12E-05,0,0.047351108
217,1.03E-05,0,0.001032467
1147,0.000207424,0,0.003425696
287,0.000174667,0,0.005225851
32,0.012804743,0.02,0.027912831
182,1.15E-05,0,0.000709376
1112,4.66E-05,0,0.006101935
23,6.96E-05,0,0.009537803
66,0.000255265,0.04,0.013214019
523,0.007131642,0.05,0.060543781
733,0.022321675,0.2,0.175354145
239,7.34E-05,0,0.001945062
1169,0.000128934,0,0.004311445
44,0.02228708,0.06,0.039677663
84,9.40E-06,0,0.005305572
1014,4.10E-05,0,0.008834836
659,0.000409431,0,0.000877415
237,7.61E-05,0,0.003600897
1167,0.082495548,0.02,0.070715281
61,0.000143447,0,0.038399983
769,0.014603966,0.01,0.060408848
217,2.11E-05,0,0.016421451
1147,4.49E-05,0,0.007339403
239,0.000523866,0.01,0.016024533
1169,5.02E-05,0,0.008093689
358,0.000226955,0,0.045481969
239,5.62E-05,0,0.000387897
1169,0.000102235,0,0.013041954
239,9.87E-05,0,0.011996745
323,1.34E-05,0,0.004468371
332,0.000145264,0.01,0.003757636
459,0.000127347,0,0.002330384
506,0.001307677,0.02,0.009245367
645,0.000198272,0,0.017619866
239,9.00E-05,0,0.00060323
363,0.000414945,0,0.017536297
518,3.92E-05,0,0.002971993
833,0.000257486,0,0.01041939
282,0.000124288,0,0.010788048
253,1.97E-05,0,0.013316392
88,0.000322484,0,0.017644662
55,0.029559555,0.1,0.089297028
156,0.000746741,0,0.03604033
68,2.23E-05,0,0.000334186
998,6.68E-05,0.02,0.01825343
457,0.002421848,0,0.01911002
600,0.049019136,0.16,0.40187026
30,0.054527655,0.1,0.089283332
14,0.000157844,0.01,0.010705148
